PASSENGERS,FREIGHT,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,CLASS
4791.00,0.00,1242.00,NK,Spirit Air Lines,Spirit Air Lines,10423,AUS,12892,LAX,8,F
4791.00,6.00,190.00,MQ,Envoy Air,Envoy Air,11298,DFW,14814,SHV,4,F
4792.00,52.00,490.00,MQ,Envoy Air,Envoy Air,11111,COU,11298,DFW,4,F
4792.00,15394.00,1621.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,14831,SJC,4,F
4793.00,0.00,1521.00,B6,JetBlue Airways,JetBlue Airways,10423,AUS,12478,JFK,6,F
4795.00,0.00,1504.00,NK,Spirit Air Lines,Spirit Air Lines,11618,EWR,10423,AUS,4,F
4796.00,0.00,674.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,11298,DFW,11413,DRO,5,F
4796.00,0.00,925.00,NK,Spirit Air Lines,Spirit Air Lines,13930,ORD,12266,IAH,9,F
4797.00,0.00,295.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,12206,HRL,12266,IAH,5,F
4797.00,0.00,767.00,MQ,Envoy Air,Envoy Air,11298,DFW,15249,TLH,9,F
4798.00,0.00,539.00,MQ,Envoy Air,Envoy Air,13422,MOB,11298,DFW,8,F
4799.00,246.00,1060.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14122,PIT,7,F
4801.00,0.00,868.00,NK,Spirit Air Lines,Spirit Air Lines,14107,PHX,11298,DFW,4,F
4801.00,0.00,914.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14685,SAV,7,F
4802.00,513.00,282.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,12896,LBB,6,F
4803.00,7030.00,1313.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,14679,SAN,3,F
4804.00,0.00,1171.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,14679,SAN,11298,DFW,4,F
4805.00,279.00,431.00,MQ,Envoy Air,Envoy Air,13244,MEM,11298,DFW,9,F
4806.00,0.00,102.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,15411,TYR,11298,DFW,7,F
4806.00,0.00,868.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,14107,PHX,11298,DFW,3,F
4807.00,108.00,861.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,14635,RSW,6,F
4808.00,0.00,914.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14685,SAV,11259,DAL,6,F
4810.00,0.00,201.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,12951,LFT,12266,IAH,10,F
4810.00,0.00,1242.00,NK,Spirit Air Lines,Spirit Air Lines,12892,LAX,10423,AUS,8,F
4812.00,0.00,689.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,10397,ATL,12266,IAH,5,F
4814.00,0.00,922.00,AA,American Airlines Inc.,American Airlines Inc.,10868,CAE,11298,DFW,1,F
4814.00,0.00,1009.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,12266,IAH,14107,PHX,5,F
4814.00,0.00,1048.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,13577,MYR,6,F
4814.00,656.00,1103.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,13303,MIA,5,F
4815.00,7571.00,1642.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13796,OAK,12191,HOU,6,F
4817.00,0.00,1417.00,B6,JetBlue Airways,JetBlue Airways,12478,JFK,12266,IAH,2,F
4819.00,0.00,929.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11298,DFW,15304,TPA,5,F
4819.00,0.00,1303.00,NK,Spirit Air Lines,Spirit Air Lines,11298,DFW,14100,PHL,5,F
4821.00,0.00,1222.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,12266,IAH,12889,LAS,5,F
4822.00,0.00,731.00,NK,Spirit Air Lines,Spirit Air Lines,11298,DFW,10397,ATL,10,F
4823.00,4774.00,1005.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14635,RSW,3,F
4825.00,351.00,293.00,MQ,Envoy Air,Envoy Air,11298,DFW,13377,MLU,10,F
4827.00,0.00,592.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14193,PNS,9,F
4827.00,3229.00,1211.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,12892,LAX,8,F
4827.00,24484.00,1642.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,13796,OAK,6,F
4828.00,126.00,695.00,MQ,Envoy Air,Envoy Air,11298,DFW,10980,CHA,2,F
4828.00,410.00,1430.00,AA,American Airlines Inc.,American Airlines Inc.,10423,AUS,14100,PHL,2,F
4830.00,18206.00,1200.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,13891,ONT,7,F
4831.00,0.00,1303.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11298,DFW,14100,PHL,5,F
4832.00,4079.00,1481.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14893,SMF,10423,AUS,8,F
4832.00,22551.00,1642.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,13796,OAK,1,F
4833.00,0.00,592.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14193,PNS,10,F
4834.00,716.00,3266.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,10299,ANC,6,F
4835.00,0.00,769.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,12094,HDN,1,F
4835.00,464.00,854.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12266,IAH,13204,MCO,7,F
4836.00,0.00,767.00,MQ,Envoy Air,Envoy Air,15249,TLH,11298,DFW,9,F
4837.00,0.00,2165.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,14843,SJU,11298,DFW,7,F
4837.00,8445.00,1616.00,AS,Alaska Airlines Inc.,Alaska Airlines Inc.,14057,PDX,11298,DFW,9,F
4838.00,0.00,1389.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,12953,LGA,11298,DFW,9,F
4839.00,0.00,1106.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,12323,ILM,7,F
4840.00,0.00,396.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,13061,LRD,11298,DFW,4,F
4840.00,0.00,562.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,10599,BHM,12266,IAH,3,F
4840.00,293.00,1097.00,DL,Delta Air Lines Inc.,Delta Air Lines Inc.,13487,MSP,14683,SAT,4,F
4841.00,21428.00,1052.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14492,RDU,6,F
4843.00,0.00,862.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11292,DEN,12266,IAH,3,F
4843.00,0.00,1188.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,13891,ONT,11298,DFW,5,F
4844.00,0.00,253.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,10781,BTR,12266,IAH,1,F
4844.00,0.00,2165.00,NK,Spirit Air Lines,Spirit Air Lines,11298,DFW,14843,SJU,6,F
4844.00,40.00,945.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,14986,SRQ,5,F
4845.00,687.00,431.00,MQ,Envoy Air,Envoy Air,11298,DFW,13290,MHK,10,F
4846.00,0.00,482.00,OH,PSA Airlines Inc.,PSA Airlines Inc.,10747,BRO,11298,DFW,10,F
4846.00,0.00,488.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14193,PNS,12191,HOU,7,F
4846.00,0.00,592.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14193,PNS,8,F
4848.00,0.00,562.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,10599,BHM,12266,IAH,10,F
4848.00,76.00,674.00,MQ,Envoy Air,Envoy Air,11413,DRO,11298,DFW,3,F
4850.00,0.00,657.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,10693,BNA,12266,IAH,10,F
4850.00,0.00,1145.00,NK,Spirit Air Lines,Spirit Air Lines,14683,SAT,11697,FLL,6,F
4851.00,0.00,563.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11292,DEN,11540,ELP,10,F
4851.00,0.00,1235.00,NK,Spirit Air Lines,Spirit Air Lines,10821,BWI,12266,IAH,1,F
4853.00,0.00,929.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11298,DFW,15304,TPA,6,F
4853.00,96.00,928.00,AA,American Airlines Inc.,American Airlines Inc.,15304,TPA,10423,AUS,1,F
4854.00,0.00,1121.00,NK,Spirit Air Lines,Spirit Air Lines,13303,MIA,11298,DFW,3,F
4855.00,2137.00,926.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11057,CLT,11259,DAL,6,F
4856.00,151.00,972.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,15304,TPA,6,F
4857.00,0.00,253.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12266,IAH,10781,BTR,9,F
4857.00,40.00,1106.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,12323,ILM,6,F
4857.00,265.00,431.00,MQ,Envoy Air,Envoy Air,13290,MHK,11298,DFW,10,F
4857.00,880.00,733.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,11298,DFW,14730,SDF,1,F
4858.00,0.00,1217.00,NK,Spirit Air Lines,Spirit Air Lines,10821,BWI,11298,DFW,10,F
4859.00,0.00,253.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,10781,BTR,12266,IAH,10,F
4859.00,0.00,429.00,UA,United Air Lines Inc.,United Air Lines Inc.,13158,MAF,12266,IAH,7,F
4859.00,1621.00,1481.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,14893,SMF,3,F
4860.00,0.00,1105.00,NK,Spirit Air Lines,Spirit Air Lines,11697,FLL,10423,AUS,2,F
4860.00,0.00,1217.00,NK,Spirit Air Lines,Spirit Air Lines,11298,DFW,10821,BWI,4,F
4861.00,0.00,444.00,MQ,Envoy Air,Envoy Air,10423,AUS,13495,MSY,10,F
4861.00,1382.00,972.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,15304,TPA,3,F
4863.00,0.00,674.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,11298,DFW,11413,DRO,6,F
4863.00,0.00,787.00,NK,Spirit Air Lines,Spirit Air Lines,12266,IAH,15304,TPA,4,F
4863.00,0.00,1217.00,NK,Spirit Air Lines,Spirit Air Lines,10821,BWI,11298,DFW,6,F
4863.00,6725.00,423.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,13244,MEM,9,F
4864.00,1185.00,1097.00,DL,Delta Air Lines Inc.,Delta Air Lines Inc.,14683,SAT,13487,MSP,2,F
4864.00,22680.00,1052.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14492,RDU,4,F
4866.00,0.00,925.00,NK,Spirit Air Lines,Spirit Air Lines,12266,IAH,13930,ORD,9,F
4866.00,0.00,1217.00,NK,Spirit Air Lines,Spirit Air Lines,10821,BWI,11298,DFW,7,F
4866.00,0.00,1504.00,NK,Spirit Air Lines,Spirit Air Lines,10423,AUS,11618,EWR,8,F
4867.00,0.00,846.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,14696,SBN,11298,DFW,9,F
4867.00,0.00,964.00,NK,Spirit Air Lines,Spirit Air Lines,13303,MIA,12266,IAH,4,F
4867.00,0.00,1210.00,G4,Allegiant Air,Allegiant Air,13256,MFE,12889,LAS,9,F
4869.00,21301.00,919.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11066,CMH,11259,DAL,10,F
4870.00,1.00,227.00,MQ,Envoy Air,Envoy Air,11778,FSM,11298,DFW,7,F
4871.00,16857.00,1214.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14869,SLC,12191,HOU,7,F
4874.00,0.00,1069.00,NK,Spirit Air Lines,Spirit Air Lines,12889,LAS,14683,SAT,10,F
4874.00,0.00,1242.00,NK,Spirit Air Lines,Spirit Air Lines,10423,AUS,12892,LAX,6,F
4875.00,118.00,316.00,UA,United Air Lines Inc.,United Air Lines Inc.,13256,MFE,12266,IAH,6,F
4875.00,24597.00,1052.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14492,RDU,8,F
4876.00,26382.00,1497.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,13796,OAK,3,F
4878.00,0.00,929.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,15304,TPA,11298,DFW,7,F
4878.00,0.00,1477.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,11884,GEG,5,F
4878.00,478.00,1211.00,DL,Delta Air Lines Inc.,Delta Air Lines Inc.,14683,SAT,12892,LAX,1,F
4880.00,0.00,925.00,AA,American Airlines Inc.,American Airlines Inc.,14685,SAV,11298,DFW,8,F
4880.00,0.00,1310.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,12206,HRL,13487,MSP,3,F
4881.00,0.00,1242.00,NK,Spirit Air Lines,Spirit Air Lines,10423,AUS,12892,LAX,7,F
4882.00,2245.00,977.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13930,ORD,10423,AUS,9,F
4884.00,265.00,1670.00,AS,Alaska Airlines Inc.,Alaska Airlines Inc.,11259,DAL,14747,SEA,5,F
4885.00,430.00,247.00,MQ,Envoy Air,Envoy Air,11298,DFW,12191,HOU,6,F
4888.00,23.00,928.00,AA,American Airlines Inc.,American Airlines Inc.,10423,AUS,15304,TPA,7,F
4889.00,0.00,868.00,NK,Spirit Air Lines,Spirit Air Lines,14107,PHX,11298,DFW,7,F
4890.00,13403.00,1109.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13303,MIA,11259,DAL,8,F
4891.00,0.00,551.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,14674,SAF,11298,DFW,3,F
4892.00,0.00,1417.00,B6,JetBlue Airways,JetBlue Airways,12478,JFK,12266,IAH,4,F
4893.00,0.00,1504.00,NK,Spirit Air Lines,Spirit Air Lines,11618,EWR,10423,AUS,3,F
4894.00,0.00,689.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,10397,ATL,12266,IAH,7,F
4894.00,0.00,773.00,MQ,Envoy Air,Envoy Air,11921,GJT,11298,DFW,3,F
4894.00,0.00,1372.00,NK,Spirit Air Lines,Spirit Air Lines,11298,DFW,11618,EWR,8,F
4895.00,9428.00,1313.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,14679,SAN,2,F
4896.00,313.00,964.00,AA,American Airlines Inc.,American Airlines Inc.,13303,MIA,12266,IAH,1,F
4896.00,26037.00,2165.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,14843,SJU,9,F
4898.00,7643.00,1624.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14893,SMF,12191,HOU,10,F
4899.00,1267.00,1041.00,AA,American Airlines Inc.,American Airlines Inc.,13930,ORD,14683,SAT,1,F
4901.00,17393.00,1497.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13796,OAK,10423,AUS,10,F
4902.00,0.00,1389.00,NK,Spirit Air Lines,Spirit Air Lines,12953,LGA,11298,DFW,4,F
4903.00,0.00,797.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11298,DFW,13232,MDW,3,F
4904.00,0.00,429.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,13158,MAF,9,F
4905.00,0.00,1222.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,12889,LAS,12266,IAH,7,F
4905.00,0.00,2165.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11298,DFW,14843,SJU,6,F
4907.00,0.00,429.00,UA,United Air Lines Inc.,United Air Lines Inc.,13158,MAF,12266,IAH,8,F
4908.00,0.00,201.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12951,LFT,12266,IAH,1,F
4908.00,0.00,964.00,NK,Spirit Air Lines,Spirit Air Lines,12266,IAH,13303,MIA,3,F
4909.00,0.00,868.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11298,DFW,14107,PHX,3,F
4912.00,0.00,945.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,14986,SRQ,6,F
4914.00,0.00,1390.00,AA,American Airlines Inc.,American Airlines Inc.,11648,FCA,11298,DFW,9,F
4915.00,0.00,715.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,11540,ELP,12892,LAX,4,F
4915.00,9917.00,1052.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14492,RDU,11259,DAL,10,F
4916.00,0.00,528.00,MQ,Envoy Air,Envoy Air,11540,ELP,10423,AUS,10,F
4916.00,0.00,1075.00,NK,Spirit Air Lines,Spirit Air Lines,11433,DTW,12266,IAH,3,F
4916.00,4441.00,1715.00,AS,Alaska Airlines Inc.,Alaska Airlines Inc.,10423,AUS,14057,PDX,7,F
4917.00,0.00,1069.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,12889,LAS,14683,SAT,2,F
4917.00,0.00,1416.00,NK,Spirit Air Lines,Spirit Air Lines,12953,LGA,12266,IAH,2,F
4917.00,11814.00,1715.00,AS,Alaska Airlines Inc.,Alaska Airlines Inc.,10423,AUS,14057,PDX,4,F
4918.00,0.00,1121.00,NK,Spirit Air Lines,Spirit Air Lines,11298,DFW,13303,MIA,6,F
4918.00,0.00,1129.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,14679,SAN,5,F
4918.00,31152.00,1642.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,13796,OAK,5,F
4921.00,0.00,862.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,12266,IAH,11292,DEN,7,F
4921.00,0.00,1090.00,NK,Spirit Air Lines,Spirit Air Lines,10423,AUS,12889,LAS,3,F
4921.00,14.00,190.00,OH,PSA Airlines Inc.,PSA Airlines Inc.,11298,DFW,14814,SHV,5,F
4921.00,198.00,786.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,15016,STL,6,F
4921.00,2255.00,1117.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,14122,PIT,4,F
4923.00,274.00,733.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,14730,SDF,11298,DFW,1,F
4923.00,10845.00,926.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,11057,CLT,4,F
4924.00,0.00,1457.00,NK,Spirit Air Lines,Spirit Air Lines,13796,OAK,11298,DFW,6,F
4924.00,3638.00,977.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13930,ORD,10423,AUS,5,F
4925.00,0.00,929.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,15304,TPA,11298,DFW,6,F
4926.00,0.00,1303.00,NK,Spirit Air Lines,Spirit Air Lines,11298,DFW,14100,PHL,6,F
4926.00,0.00,1368.00,AS,Alaska Airlines Inc.,Alaska Airlines Inc.,14747,SEA,11540,ELP,7,F
4927.00,8373.00,3043.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,10299,ANC,10,F
4928.00,0.00,1121.00,NK,Spirit Air Lines,Spirit Air Lines,13303,MIA,11298,DFW,8,F
4929.00,0.00,542.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,12278,ICT,12266,IAH,8,F
4930.00,797.00,786.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,15016,STL,5,F
4931.00,0.00,722.00,AA,American Airlines Inc.,American Airlines Inc.,13502,MTJ,11298,DFW,9,F
4932.00,0.00,1217.00,NK,Spirit Air Lines,Spirit Air Lines,11298,DFW,10821,BWI,6,F
4932.00,0.00,1521.00,B6,JetBlue Airways,JetBlue Airways,12478,JFK,10423,AUS,1,F
4932.00,0.00,1609.00,UA,United Air Lines Inc.,United Air Lines Inc.,14893,SMF,12266,IAH,7,F
4933.00,0.00,1562.00,NK,Spirit Air Lines,Spirit Air Lines,10721,BOS,11298,DFW,7,F
4934.00,0.00,592.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14193,PNS,5,F
4935.00,0.00,737.00,AA,American Airlines Inc.,American Airlines Inc.,11775,FSD,11298,DFW,2,F
4935.00,0.00,1069.00,NK,Spirit Air Lines,Spirit Air Lines,12889,LAS,14683,SAT,6,F
4939.00,0.00,846.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,11298,DFW,14696,SBN,9,F
4940.00,18229.00,1642.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,13796,OAK,9,F
4942.00,1190.00,1009.00,AA,American Airlines Inc.,American Airlines Inc.,12266,IAH,14107,PHX,9,F
4943.00,0.00,854.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,13204,MCO,12266,IAH,10,F
4945.00,0.00,1504.00,NK,Spirit Air Lines,Spirit Air Lines,10423,AUS,11618,EWR,3,F
4945.00,100.00,312.00,AA,American Airlines Inc.,American Airlines Inc.,10279,AMA,11298,DFW,2,F
4945.00,773.00,1200.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13891,ONT,11259,DAL,5,F
4945.00,3229.00,1315.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11278,DCA,10423,AUS,10,F
4946.00,0.00,192.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,14814,SHV,12266,IAH,7,F
4946.00,2784.00,586.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,13871,OMA,7,F
4947.00,0.00,914.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14685,SAV,10,F
4947.00,0.00,1242.00,NK,Spirit Air Lines,Spirit Air Lines,12892,LAX,10423,AUS,6,F
4949.00,0.00,929.00,NK,Spirit Air Lines,Spirit Air Lines,15304,TPA,11298,DFW,6,F
4949.00,0.00,1416.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,12953,LGA,12266,IAH,7,F
4949.00,1409.00,786.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,15016,STL,4,F
4950.00,0.00,929.00,NK,Spirit Air Lines,Spirit Air Lines,15304,TPA,11298,DFW,5,F
4951.00,853.00,1698.00,AA,American Airlines Inc.,American Airlines Inc.,10423,AUS,10721,BOS,2,F
4953.00,7343.00,1774.00,AS,Alaska Airlines Inc.,Alaska Airlines Inc.,14747,SEA,14683,SAT,10,F
4955.00,0.00,1504.00,NK,Spirit Air Lines,Spirit Air Lines,11618,EWR,10423,AUS,8,F
4956.00,0.00,175.00,MQ,Envoy Air,Envoy Air,13851,OKC,11298,DFW,10,F
4956.00,209.00,1715.00,AS,Alaska Airlines Inc.,Alaska Airlines Inc.,14057,PDX,10423,AUS,7,F
4957.00,0.00,701.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,11298,DFW,10372,ASE,1,F
4957.00,0.00,1226.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,12954,LGB,2,F
4957.00,0.00,1464.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11298,DFW,14771,SFO,6,F
4958.00,0.00,1471.00,AA,American Airlines Inc.,American Airlines Inc.,10529,BDL,11298,DFW,1,F
4959.00,0.00,1242.00,NK,Spirit Air Lines,Spirit Air Lines,10423,AUS,12892,LAX,1,F
4959.00,19.00,1390.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,11648,FCA,6,F
4960.00,0.00,767.00,OH,PSA Airlines Inc.,PSA Airlines Inc.,11298,DFW,15249,TLH,5,F
4961.00,0.00,1562.00,NK,Spirit Air Lines,Spirit Air Lines,10721,BOS,11298,DFW,10,F
4961.00,338.00,1315.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,11278,DCA,6,F
4963.00,0.00,1303.00,NK,Spirit Air Lines,Spirit Air Lines,14100,PHL,11298,DFW,6,F
4963.00,32454.00,1642.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,13796,OAK,4,F
4965.00,0.00,1242.00,NK,Spirit Air Lines,Spirit Air Lines,10423,AUS,12892,LAX,3,F
4966.00,0.00,868.00,NK,Spirit Air Lines,Spirit Air Lines,11298,DFW,14107,PHX,8,F
4966.00,0.00,914.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14685,SAV,11259,DAL,10,F
4966.00,35.00,490.00,MQ,Envoy Air,Envoy Air,11298,DFW,11111,COU,8,F
4968.00,0.00,1171.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11298,DFW,14679,SAN,3,F
4968.00,17505.00,273.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,12206,HRL,10,F
4969.00,0.00,868.00,NK,Spirit Air Lines,Spirit Air Lines,14107,PHX,11298,DFW,5,F
4969.00,0.00,1211.00,NK,Spirit Air Lines,Spirit Air Lines,14683,SAT,12892,LAX,6,F
4969.00,784.00,1009.00,AA,American Airlines Inc.,American Airlines Inc.,12266,IAH,14107,PHX,1,F
4973.00,0.00,1417.00,B6,JetBlue Airways,JetBlue Airways,12266,IAH,12478,JFK,4,F
4973.00,124.00,1041.00,AA,American Airlines Inc.,American Airlines Inc.,14683,SAT,13930,ORD,2,F
4974.00,0.00,190.00,MQ,Envoy Air,Envoy Air,14814,SHV,11298,DFW,4,F
4974.00,50.00,1362.00,UA,United Air Lines Inc.,United Air Lines Inc.,12264,IAD,14683,SAT,4,F
4975.00,0.00,1105.00,NK,Spirit Air Lines,Spirit Air Lines,11697,FLL,10423,AUS,9,F
4976.00,0.00,1222.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,12266,IAH,12889,LAS,7,F
4976.00,0.00,1374.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,12954,LGB,2,F
4976.00,842.00,396.00,MQ,Envoy Air,Envoy Air,11298,DFW,13061,LRD,8,F
4977.00,0.00,846.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,14696,SBN,11298,DFW,6,F
4979.00,0.00,383.00,MQ,Envoy Air,Envoy Air,10781,BTR,11298,DFW,3,F
4980.00,0.00,1171.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11298,DFW,14679,SAN,9,F
4981.00,0.00,731.00,NK,Spirit Air Lines,Spirit Air Lines,10397,ATL,11298,DFW,10,F
4982.00,563.00,1569.00,UA,United Air Lines Inc.,United Air Lines Inc.,14683,SAT,11618,EWR,2,F
4984.00,0.00,429.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,13158,MAF,12266,IAH,2,F
4985.00,0.00,964.00,NK,Spirit Air Lines,Spirit Air Lines,13303,MIA,12266,IAH,3,F
4985.00,0.00,1457.00,NK,Spirit Air Lines,Spirit Air Lines,11298,DFW,13796,OAK,7,F
4987.00,0.00,1069.00,NK,Spirit Air Lines,Spirit Air Lines,14683,SAT,12889,LAS,4,F
4987.00,17882.00,1497.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,13796,OAK,8,F
4988.00,0.00,563.00,F9,Frontier Airlines Inc.,Frontier Airlines Inc.,11540,ELP,11292,DEN,9,F
4989.00,4.00,134.00,MQ,Envoy Air,Envoy Air,11982,GRK,11298,DFW,6,F
